 Episode    Step   Epsilon     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
    1635 2750000     0.010         18.820       1837.190          0.001          0.938          0.942         53.910 2025-12-07T19:39:08
    1637 2755000     0.010         18.800       1838.320          0.001          0.938          0.942         54.111 2025-12-07T19:40:02
    1640 2760000     0.010         18.810       1836.100          0.001          0.939          0.943         54.371 2025-12-07T19:40:56
    1643 2765000     0.010         18.870       1829.790          0.001          0.941          0.945         54.441 2025-12-07T19:41:51
    1646 2770000     0.010         18.910       1827.200          0.001          0.942          0.946         54.203 2025-12-07T19:42:45
    1648 2775000     0.010         18.870       1830.770          0.001          0.943          0.947         54.157 2025-12-07T19:43:39
    1651 2780000     0.010         18.820       1835.340          0.001          0.944          0.948         53.907 2025-12-07T19:44:33
    1654 2785000     0.010         18.880       1831.890          0.001          0.945          0.949         54.108 2025-12-07T19:45:27
    1657 2790000     0.010         18.900       1833.040          0.001          0.947          0.951         54.012 2025-12-07T19:46:21
    1660 2795000     0.010         18.980       1829.660          0.001          0.948          0.952         53.793 2025-12-07T19:47:15
    1662 2800000     0.010         18.900       1837.250          0.001          0.949          0.953         52.154 2025-12-07T19:48:07
    1665 2805000     0.010         18.890       1840.040          0.001          0.950          0.954         51.920 2025-12-07T19:48:59
    1667 2810000     0.010         18.860       1844.700          0.001          0.951          0.955         51.809 2025-12-07T19:49:51
    1670 2815000     0.010         18.850       1845.410          0.001          0.952          0.956         52.017 2025-12-07T19:50:43
    1673 2820000     0.010         18.890       1842.180          0.001          0.952          0.956         51.849 2025-12-07T19:51:35
    1676 2825000     0.010         18.920       1839.090          0.001          0.953          0.957         52.146 2025-12-07T19:52:27
    1679 2830000     0.010         18.970       1836.950          0.001          0.954          0.958         51.596 2025-12-07T19:53:18
    1682 2835000     0.010         18.980       1835.750          0.001          0.955          0.959         51.777 2025-12-07T19:54:10
    1684 2840000     0.010         18.990       1832.990          0.001          0.955          0.959         53.571 2025-12-07T19:55:04
    1687 2845000     0.010         19.070       1821.230          0.001          0.956          0.960         53.917 2025-12-07T19:55:58
    1690 2850000     0.010         19.000       1824.180          0.001          0.956          0.960         54.063 2025-12-07T19:56:52
    1692 2855000     0.010         18.970       1828.270          0.001          0.956          0.960         54.227 2025-12-07T19:57:46
    1695 2860000     0.010         19.090       1820.250          0.001          0.957          0.961         54.326 2025-12-07T19:58:40
    1698 2865000     0.010         19.060       1823.400          0.001          0.957          0.961         53.859 2025-12-07T19:59:34
    1701 2870000     0.010         19.050       1825.700          0.001          0.958          0.962         54.304 2025-12-07T20:00:28
    1703 2875000     0.010         18.990       1831.170          0.001          0.958          0.962         53.908 2025-12-07T20:01:22
    1706 2880000     0.010         19.020       1827.870          0.001          0.959          0.963         54.397 2025-12-07T20:02:17
    1709 2885000     0.010         19.050       1824.010          0.001          0.959          0.963         53.969 2025-12-07T20:03:11
    1712 2890000     0.010         19.010       1828.760          0.001          0.960          0.964         53.402 2025-12-07T20:04:04
    1714 2895000     0.010         19.000       1831.730          0.001          0.960          0.964         51.535 2025-12-07T20:04:56
    1717 2900000     0.010         19.000       1833.490          0.001          0.960          0.964         51.878 2025-12-07T20:05:47
    1720 2905000     0.010         19.110       1825.380          0.001          0.960          0.964         51.672 2025-12-07T20:06:39
    1723 2910000     0.010         19.110       1827.540          0.001          0.961          0.965         52.806 2025-12-07T20:07:32
    1726 2915000     0.010         19.170       1819.320          0.001          0.962          0.966         53.172 2025-12-07T20:08:25
    1728 2920000     0.010         19.230       1814.420          0.001          0.962          0.966         54.007 2025-12-07T20:09:19
    1731 2925000     0.010         19.210       1814.280          0.001          0.963          0.967         54.083 2025-12-07T20:10:13
    1734 2930000     0.010         19.220       1813.110          0.001          0.964          0.968         54.229 2025-12-07T20:11:07
    1737 2935000     0.010         19.300       1806.920          0.001          0.964          0.968         54.392 2025-12-07T20:12:02
    1740 2940000     0.010         19.320       1804.810          0.001          0.965          0.969         54.193 2025-12-07T20:12:56
    1743 2945000     0.010         19.260       1809.870          0.001          0.966          0.970         54.187 2025-12-07T20:13:50
    1745 2950000     0.010         19.280       1809.070          0.001          0.967          0.971         54.007 2025-12-07T20:14:44
    1748 2955000     0.010         19.290       1808.000          0.001          0.968          0.972         53.894 2025-12-07T20:15:38
    1751 2960000     0.010         19.360       1802.950          0.001          0.968          0.972         54.005 2025-12-07T20:16:32
    1754 2965000     0.010         19.330       1805.130          0.001          0.969          0.973         54.180 2025-12-07T20:17:26
    1757 2970000     0.010         19.360       1801.070          0.001          0.969          0.973         54.155 2025-12-07T20:18:20
    1759 2975000     0.010         19.290       1807.170          0.001          0.969          0.973         53.861 2025-12-07T20:19:14
    1762 2980000     0.010         19.340       1802.430          0.001          0.969          0.973         53.836 2025-12-07T20:20:08
    1765 2985000     0.010         19.350       1799.650          0.001          0.970          0.973         53.732 2025-12-07T20:21:02
    1768 2990000     0.010         19.380       1796.000          0.001          0.970          0.974         53.802 2025-12-07T20:21:56
    1770 2995000     0.010         19.430       1794.980          0.001          0.971          0.974         51.835 2025-12-07T20:22:47
    1773 3000000     0.010         19.440       1793.500          0.001          0.971          0.975         51.584 2025-12-07T20:23:39
    1776 3005000     0.010         19.390       1798.860          0.001          0.972          0.976         51.789 2025-12-07T20:24:31
    1779 3010000     0.010         19.390       1796.630          0.001          0.972          0.976         51.717 2025-12-07T20:25:23
    1782 3015000     0.010         19.380       1797.290          0.001          0.973          0.977         51.840 2025-12-07T20:26:14
    1785 3020000     0.010         19.380       1798.800          0.001          0.974          0.978         51.847 2025-12-07T20:27:06
    1787 3025000     0.010         19.320       1803.650          0.001          0.975          0.979         54.115 2025-12-07T20:28:00
    1790 3030000     0.010         19.420       1796.680          0.001          0.976          0.979         54.496 2025-12-07T20:28:55
    1793 3035000     0.010         19.430       1792.700          0.001          0.976          0.980         53.899 2025-12-07T20:29:49
    1795 3040000     0.010         19.410       1795.610          0.001          0.977          0.981         54.231 2025-12-07T20:30:43
    1798 3045000     0.010         19.360       1797.750          0.001          0.977          0.981         54.064 2025-12-07T20:31:37
    1801 3050000     0.010         19.370       1795.600          0.001          0.978          0.981         53.973 2025-12-07T20:32:31
    1804 3055000     0.010         19.420       1791.180          0.001          0.978          0.982         54.009 2025-12-07T20:33:25
    1807 3060000     0.010         19.380       1793.690          0.001          0.979          0.982         53.862 2025-12-07T20:34:19
    1810 3065000     0.010         19.430       1790.520          0.001          0.979          0.983         52.318 2025-12-07T20:35:11
    1812 3070000     0.010         19.440       1788.560          0.001          0.979          0.983         51.576 2025-12-07T20:36:03
    1815 3075000     0.010         19.380       1791.260          0.001          0.980          0.984         51.773 2025-12-07T20:36:55
    1818 3080000     0.010         19.420       1788.960          0.001          0.981          0.985         51.956 2025-12-07T20:37:46
    1820 3085000     0.010         19.390       1796.790          0.001          0.982          0.985         51.998 2025-12-07T20:38:38
    1823 3090000     0.010         19.360       1796.550          0.001          0.982          0.986         54.024 2025-12-07T20:39:33
    1826 3095000     0.010         19.340       1798.160          0.001          0.983          0.986         54.118 2025-12-07T20:40:27
    1829 3100000     0.010         19.360       1795.040          0.001          0.983          0.987         54.078 2025-12-07T20:41:21
    1831 3105000     0.010         19.350       1796.840          0.001          0.983          0.987         54.061 2025-12-07T20:42:15
    1834 3110000     0.010         19.330       1799.080          0.001          0.984          0.988         54.208 2025-12-07T20:43:09
    1837 3115000     0.010         19.240       1804.840          0.001          0.984          0.988         54.070 2025-12-07T20:44:03
    1839 3120000     0.010         19.230       1806.580          0.001          0.985          0.988         54.155 2025-12-07T20:44:57
    1842 3125000     0.010         19.240       1806.850          0.001          0.985          0.989         53.995 2025-12-07T20:45:51
    1845 3130000     0.010         19.160       1813.150          0.001          0.985          0.989         54.052 2025-12-07T20:46:45
    1848 3135000     0.010         19.180       1810.990          0.001          0.986          0.990         53.857 2025-12-07T20:47:39
    1850 3140000     0.010         19.150       1812.870          0.001          0.986          0.990         53.879 2025-12-07T20:48:33
    1853 3145000     0.010         19.180       1809.820          0.001          0.987          0.990         53.865 2025-12-07T20:49:27
    1856 3150000     0.010         19.140       1811.430          0.001          0.988          0.991         54.051 2025-12-07T20:50:21
    1859 3155000     0.010         19.170       1808.240          0.001          0.988          0.992         53.759 2025-12-07T20:51:15
    1862 3160000     0.010         19.200       1805.740          0.001          0.989          0.992         54.021 2025-12-07T20:52:09
    1865 3165000     0.010         19.220       1803.870          0.001          0.989          0.993         53.863 2025-12-07T20:53:03
    1867 3170000     0.010         19.210       1804.390          0.001          0.989          0.993         54.137 2025-12-07T20:53:57
    1870 3175000     0.010         19.200       1801.660          0.001          0.990          0.994         54.028 2025-12-07T20:54:51
    1873 3180000     0.010         19.190       1801.760          0.001          0.991          0.994         46.084 2025-12-07T20:55:37
    1876 3185000     0.010         19.190       1799.610          0.001          0.991          0.995         45.199 2025-12-07T20:56:22
    1879 3190000     0.010         19.170       1801.170          0.001          0.992          0.996         45.539 2025-12-07T20:57:08
    1882 3195000     0.010         19.160       1800.980          0.001          0.993          0.996         45.407 2025-12-07T20:57:53
    1885 3200000     0.010         19.160       1799.740          0.001          0.994          0.997         45.446 2025-12-07T20:58:38
    1887 3205000     0.010         19.130       1799.930          0.001          0.994          0.998         45.072 2025-12-07T20:59:23
    1890 3210000     0.010         19.090       1802.630          0.001          0.995          0.999         45.066 2025-12-07T21:00:09
    1892 3215000     0.010         19.020       1808.440          0.001          0.996          0.999         45.363 2025-12-07T21:00:54
    1895 3220000     0.010         19.030       1805.060          0.001          0.996          1.000         45.412 2025-12-07T21:01:39
    1898 3225000     0.010         19.110       1799.930          0.001          0.998          1.001         45.654 2025-12-07T21:02:25
    1901 3230000     0.010         19.060       1801.710          0.001          0.998          1.002         45.271 2025-12-07T21:03:10
    1904 3235000     0.010         19.040       1803.010          0.001          0.999          1.003         44.684 2025-12-07T21:03:55
    1907 3240000     0.010         19.050       1802.510          0.001          1.000          1.004         43.123 2025-12-07T21:04:38
    1909 3245000     0.010         19.040       1802.220          0.001          1.001          1.005         43.184 2025-12-07T21:05:21
    1912 3250000     0.010         19.000       1803.760          0.001          1.003          1.006         43.316 2025-12-07T21:06:05
    1915 3255000     0.010         19.090       1796.300          0.001          1.004          1.008         43.247 2025-12-07T21:06:48
    1918 3260000     0.010         19.070       1796.840          0.001          1.005          1.009         42.849 2025-12-07T21:07:31
    1921 3265000     0.010         19.110       1791.450          0.001          1.007          1.010         45.208 2025-12-07T21:08:16
    1923 3270000     0.010         19.090       1792.520          0.001          1.007          1.011         45.347 2025-12-07T21:09:01
    1926 3275000     0.010         19.100       1791.220          0.001          1.009          1.012         45.177 2025-12-07T21:09:46
    1929 3280000     0.010         19.070       1795.160          0.001          1.010          1.013         43.218 2025-12-07T21:10:30
    1932 3285000     0.010         19.120       1792.160          0.001          1.011          1.015         43.266 2025-12-07T21:11:13
    1934 3290000     0.010         19.060       1796.670          0.001          1.012          1.016         43.225 2025-12-07T21:11:56
    1937 3295000     0.010         19.110       1793.760          0.001          1.013          1.017         43.201 2025-12-07T21:12:39
    1940 3300000     0.010         19.160       1790.520          0.001          1.014          1.018         43.100 2025-12-07T21:13:22
    1943 3305000     0.010         19.180       1787.170          0.001          1.015          1.019         43.204 2025-12-07T21:14:06
    1946 3310000     0.010         19.180       1783.520          0.001          1.016          1.020         43.201 2025-12-07T21:14:49
    1949 3315000     0.010         19.230       1779.240          0.001          1.018          1.021         43.288 2025-12-07T21:15:32
    1952 3320000     0.010         19.210       1781.750          0.001          1.019          1.022         43.305 2025-12-07T21:16:15
    1954 3325000     0.010         19.270       1776.910          0.001          1.020          1.023         43.442 2025-12-07T21:16:59
    1957 3330000     0.010         19.240       1778.630          0.001          1.021          1.024         43.357 2025-12-07T21:17:42
    1960 3335000     0.010         19.260       1779.140          0.001          1.022          1.026         43.251 2025-12-07T21:18:25
    1963 3340000     0.010         19.240       1780.220          0.001          1.024          1.027         43.055 2025-12-07T21:19:08
    1966 3345000     0.010         19.270       1778.480          0.001          1.025          1.029         43.260 2025-12-07T21:19:52
    1969 3350000     0.010         19.250       1779.650          0.001          1.027          1.030         43.217 2025-12-07T21:20:35
    1972 3355000     0.010         19.300       1776.970          0.001          1.028          1.032         43.437 2025-12-07T21:21:18
    1974 3360000     0.010         19.220       1781.160          0.001          1.029          1.033         43.199 2025-12-07T21:22:02
    1977 3365000     0.010         19.220       1781.440          0.001          1.030          1.034         43.291 2025-12-07T21:22:45
    1980 3370000     0.010         19.270       1778.170          0.001          1.032          1.035         43.200 2025-12-07T21:23:28
    1983 3375000     0.010         19.300       1777.150          0.001          1.033          1.036         43.965 2025-12-07T21:24:12
    1986 3380000     0.010         19.380       1774.880          0.001          1.034          1.038         44.130 2025-12-07T21:24:56
    1989 3385000     0.010         19.400       1772.290          0.001          1.036          1.039         44.953 2025-12-07T21:25:41
    1992 3390000     0.010         19.510       1765.170          0.001          1.037          1.041         43.508 2025-12-07T21:26:25
    1994 3395000     0.010         19.480       1767.770          0.001          1.039          1.042         43.591 2025-12-07T21:27:08
    1997 3400000     0.010         19.400       1770.930          0.001          1.040          1.044         43.327 2025-12-07T21:27:52
    2000 3405000     0.010         19.400       1773.190          0.001          1.042          1.046         43.366 2025-12-07T21:28:35
    2002 3410000     0.010         19.390       1774.860          0.001          1.043          1.047         43.358 2025-12-07T21:29:18
    2005 3415000     0.010         19.420       1773.980          0.001          1.045          1.048         43.354 2025-12-07T21:30:02
    2008 3420000     0.010         19.430       1773.160          0.001          1.047          1.050         43.258 2025-12-07T21:30:45
    2011 3425000     0.010         19.410       1775.380          0.001          1.048          1.052         43.044 2025-12-07T21:31:28
    2014 3430000     0.010         19.420       1777.130          0.001          1.050          1.053         43.409 2025-12-07T21:32:11
    2016 3435000     0.010         19.420       1777.770          0.001          1.051          1.054         43.291 2025-12-07T21:32:55
    2019 3440000     0.010         19.450       1773.050          0.001          1.052          1.055         43.170 2025-12-07T21:33:38
    2022 3445000     0.010         19.500       1771.310          0.001          1.053          1.057         43.723 2025-12-07T21:34:22
    2025 3450000     0.010         19.450       1777.730          0.001          1.055          1.058         45.538 2025-12-07T21:35:07
    2027 3455000     0.010         19.420       1781.590          0.001          1.056          1.059         45.365 2025-12-07T21:35:52
    2030 3460000     0.010         19.430       1781.620          0.001          1.057          1.060         45.686 2025-12-07T21:36:38
    2033 3465000     0.010         19.440       1780.510          0.001          1.058          1.061         45.498 2025-12-07T21:37:24
    2035 3470000     0.010         19.450       1781.010          0.001          1.059          1.062         44.341 2025-12-07T21:38:08
    2038 3475000     0.010         19.410       1787.950          0.001          1.060          1.063         43.076 2025-12-07T21:38:51
    2040 3480000     0.010         19.340       1794.800          0.001          1.061          1.064         43.222 2025-12-07T21:39:34
    2043 3485000     0.010         19.390       1792.280          0.001          1.062          1.065         43.237 2025-12-07T21:40:17
    2046 3490000     0.010         19.430       1790.470          0.001          1.063          1.066         43.213 2025-12-07T21:41:01
    2049 3495000     0.010         19.390       1797.120          0.001          1.064          1.067         43.480 2025-12-07T21:41:44
    2052 3500000     0.010         19.410       1795.570          0.001          1.065          1.068         45.452 2025-12-07T21:42:30
