 Episode    Step   Epsilon     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
    1630 2745000     0.010         18.620       2111.530          0.001          0.734          0.738         54.190 2025-12-07T07:50:46
    1633 2750000     0.010         18.600       2112.900          0.001          0.736          0.740         54.282 2025-12-07T07:51:41
    1635 2755000     0.010         18.640       2105.920          0.001          0.737          0.741         54.274 2025-12-07T07:52:35
    1638 2760000     0.010         18.650       2096.170          0.001          0.739          0.743         54.537 2025-12-07T07:53:29
    1641 2765000     0.010         18.700       2088.080          0.001          0.741          0.745         54.280 2025-12-07T07:54:24
    1643 2770000     0.010         18.720       2086.260          0.001          0.742          0.747         54.263 2025-12-07T07:55:18
    1645 2775000     0.010         18.760       2080.290          0.001          0.743          0.748         54.528 2025-12-07T07:56:12
    1648 2780000     0.010         18.770       2074.850          0.001          0.745          0.750         54.362 2025-12-07T07:57:07
    1650 2785000     0.010         18.780       2073.310          0.001          0.746          0.751         54.313 2025-12-07T07:58:01
    1652 2790000     0.010         18.800       2073.090          0.001          0.748          0.752         54.344 2025-12-07T07:58:55
    1655 2795000     0.010         18.860       2069.560          0.001          0.750          0.754         54.409 2025-12-07T07:59:50
    1657 2800000     0.010         18.870       2070.270          0.001          0.751          0.755         54.352 2025-12-07T08:00:44
    1659 2805000     0.010         18.800       2083.540          0.001          0.752          0.756         54.339 2025-12-07T08:01:39
    1661 2810000     0.010         18.850       2073.410          0.001          0.753          0.757         55.845 2025-12-07T08:02:34
    1664 2815000     0.010         18.860       2072.220          0.001          0.755          0.759         56.690 2025-12-07T08:03:31
    1666 2820000     0.010         18.870       2074.340          0.001          0.755          0.760         54.657 2025-12-07T08:04:26
    1668 2825000     0.010         18.940       2075.070          0.001          0.757          0.761         54.125 2025-12-07T08:05:20
    1671 2830000     0.010         18.940       2077.110          0.001          0.758          0.762         54.328 2025-12-07T08:06:14
    1673 2835000     0.010         18.970       2074.690          0.001          0.759          0.763         54.366 2025-12-07T08:07:09
    1676 2840000     0.010         18.960       2072.330          0.001          0.761          0.765         54.199 2025-12-07T08:08:03
    1678 2845000     0.010         18.960       2073.100          0.001          0.762          0.766         54.356 2025-12-07T08:08:57
    1681 2850000     0.010         18.960       2075.630          0.001          0.764          0.768         54.242 2025-12-07T08:09:51
    1683 2855000     0.010         18.940       2072.990          0.001          0.765          0.769         54.186 2025-12-07T08:10:46
    1686 2860000     0.010         18.910       2076.620          0.001          0.767          0.771         54.201 2025-12-07T08:11:40
    1688 2865000     0.010         18.940       2079.580          0.001          0.768          0.772         54.274 2025-12-07T08:12:34
    1690 2870000     0.010         19.260       2086.090          0.001          0.769          0.773         54.373 2025-12-07T08:13:28
    1692 2875000     0.010         19.240       2093.160          0.001          0.770          0.774         54.449 2025-12-07T08:14:23
    1695 2880000     0.010         19.270       2092.020          0.001          0.772          0.776         54.304 2025-12-07T08:15:17
    1698 2885000     0.010         19.260       2095.310          0.001          0.773          0.777         54.447 2025-12-07T08:16:12
    1700 2890000     0.010         19.240       2101.640          0.001          0.774          0.778         54.188 2025-12-07T08:17:06
    1702 2895000     0.010         19.210       2109.450          0.001          0.775          0.779         54.427 2025-12-07T08:18:00
    1704 2900000     0.010         19.200       2112.570          0.001          0.776          0.780         54.038 2025-12-07T08:18:54
    1706 2905000     0.010         19.170       2113.460          0.001          0.776          0.780         54.051 2025-12-07T08:19:48
    1709 2910000     0.010         19.160       2118.510          0.001          0.778          0.782         54.221 2025-12-07T08:20:43
    1711 2915000     0.010         19.170       2111.930          0.001          0.778          0.782         54.473 2025-12-07T08:21:37
    1713 2920000     0.010         19.150       2112.330          0.001          0.779          0.783         54.342 2025-12-07T08:22:31
    1715 2925000     0.010         19.110       2115.510          0.001          0.780          0.784         54.451 2025-12-07T08:23:26
    1718 2930000     0.010         19.120       2116.980          0.001          0.781          0.785         54.261 2025-12-07T08:24:20
    1720 2935000     0.010         19.080       2119.780          0.001          0.781          0.785         54.105 2025-12-07T08:25:14
    1723 2940000     0.010         19.170       2111.080          0.001          0.783          0.787         54.372 2025-12-07T08:26:09
    1725 2945000     0.010         19.150       2112.310          0.001          0.783          0.787         54.736 2025-12-07T08:27:03
    1728 2950000     0.010         19.140       2110.240          0.001          0.785          0.789         54.560 2025-12-07T08:27:58
    1730 2955000     0.010         19.130       2108.520          0.001          0.785          0.789         54.168 2025-12-07T08:28:52
    1733 2960000     0.010         19.160       2095.790          0.001          0.787          0.791         54.295 2025-12-07T08:29:46
    1735 2965000     0.010         19.100       2101.120          0.001          0.788          0.792         54.271 2025-12-07T08:30:41
    1738 2970000     0.010         19.140       2103.590          0.001          0.789          0.793         54.226 2025-12-07T08:31:35
    1740 2975000     0.010         19.140       2106.160          0.001          0.790          0.794         54.301 2025-12-07T08:32:29
    1742 2980000     0.010         19.180       2105.520          0.001          0.791          0.795         54.382 2025-12-07T08:33:23
    1745 2985000     0.010         19.140       2106.430          0.001          0.792          0.796         54.337 2025-12-07T08:34:18
    1747 2990000     0.010         19.090       2109.870          0.001          0.793          0.797         54.434 2025-12-07T08:35:12
    1749 2995000     0.010         19.070       2108.220          0.001          0.794          0.797         54.332 2025-12-07T08:36:07
    1752 3000000     0.010         19.060       2106.560          0.001          0.795          0.799         53.990 2025-12-07T08:37:01
    1755 3005000     0.010         19.060       2103.610          0.001          0.796          0.800         54.466 2025-12-07T08:37:55
    1757 3010000     0.010         19.050       2105.570          0.001          0.797          0.801         54.471 2025-12-07T08:38:49
    1759 3015000     0.010         19.130       2092.760          0.001          0.798          0.802         54.309 2025-12-07T08:39:44
    1762 3020000     0.010         19.120       2094.640          0.001          0.800          0.804         54.482 2025-12-07T08:40:38
    1764 3025000     0.010         19.070       2097.340          0.001          0.801          0.805         54.357 2025-12-07T08:41:33
    1766 3030000     0.010         19.050       2097.860          0.001          0.802          0.806         54.314 2025-12-07T08:42:27
    1769 3035000     0.010         19.060       2089.800          0.001          0.804          0.808         54.360 2025-12-07T08:43:21
    1771 3040000     0.010         19.040       2100.480          0.001          0.805          0.809         54.291 2025-12-07T08:44:16
    1773 3045000     0.010         19.020       2104.100          0.001          0.806          0.810         54.654 2025-12-07T08:45:10
    1776 3050000     0.010         19.080       2098.930          0.001          0.807          0.811         54.349 2025-12-07T08:46:05
    1778 3055000     0.010         19.040       2102.760          0.001          0.808          0.812         54.366 2025-12-07T08:46:59
    1780 3060000     0.010         19.020       2098.330          0.001          0.808          0.812         54.429 2025-12-07T08:47:53
    1782 3065000     0.010         18.890       2116.790          0.001          0.809          0.813         54.334 2025-12-07T08:48:48
    1785 3070000     0.010         18.900       2119.860          0.001          0.809          0.813         54.436 2025-12-07T08:49:42
    1787 3075000     0.010         18.950       2116.960          0.001          0.810          0.814         54.427 2025-12-07T08:50:37
    1790 3080000     0.010         18.950       2114.660          0.001          0.811          0.815         54.256 2025-12-07T08:51:31
    1791 3085000     0.010         18.960       2111.190          0.001          0.811          0.815         54.222 2025-12-07T08:52:25
    1794 3090000     0.010         18.780       2127.330          0.001          0.811          0.815         54.521 2025-12-07T08:53:20
    1796 3095000     0.010         18.760       2126.380          0.001          0.811          0.815         54.192 2025-12-07T08:54:14
    1799 3100000     0.010         18.770       2120.140          0.001          0.811          0.815         54.189 2025-12-07T08:55:08
    1801 3105000     0.010         18.730       2117.520          0.001          0.811          0.815         54.246 2025-12-07T08:56:02
    1803 3110000     0.010         18.730       2112.480          0.001          0.811          0.815         54.691 2025-12-07T08:56:57
    1806 3115000     0.010         18.730       2115.390          0.001          0.812          0.816         54.222 2025-12-07T08:57:51
    1808 3120000     0.010         18.730       2112.290          0.001          0.812          0.816         54.039 2025-12-07T08:58:45
    1811 3125000     0.010         18.700       2109.940          0.001          0.812          0.816         54.327 2025-12-07T08:59:40
    1813 3130000     0.010         18.750       2099.770          0.001          0.812          0.816         54.289 2025-12-07T09:00:34
    1816 3135000     0.010         18.770       2092.580          0.001          0.813          0.817         54.272 2025-12-07T09:01:28
    1818 3140000     0.010         18.740       2094.000          0.001          0.813          0.817         54.396 2025-12-07T09:02:22
    1821 3145000     0.010         18.780       2087.610          0.001          0.814          0.818         54.490 2025-12-07T09:03:17
    1824 3150000     0.010         18.790       2082.250          0.001          0.814          0.818         54.161 2025-12-07T09:04:11
    1827 3155000     0.010         18.820       2073.560          0.001          0.815          0.819         54.334 2025-12-07T09:05:05
    1829 3160000     0.010         18.830       2075.160          0.001          0.815          0.819         54.232 2025-12-07T09:06:00
    1831 3165000     0.010         18.830       2077.890          0.001          0.815          0.819         54.378 2025-12-07T09:06:54
    1834 3170000     0.010         18.900       2079.480          0.001          0.815          0.820         54.198 2025-12-07T09:07:48
    1836 3175000     0.010         18.690       2089.670          0.001          0.816          0.820         54.237 2025-12-07T09:08:42
    1838 3180000     0.010         18.700       2092.250          0.001          0.816          0.820         54.168 2025-12-07T09:09:37
    1840 3185000     0.010         18.650       2093.640          0.001          0.817          0.821         54.435 2025-12-07T09:10:31
    1843 3190000     0.010         18.650       2096.820          0.001          0.817          0.822         54.335 2025-12-07T09:11:25
    1844 3195000     0.010         18.590       2103.520          0.001          0.818          0.822         54.312 2025-12-07T09:12:20
    1847 3200000     0.010         18.550       2109.820          0.001          0.819          0.823         54.277 2025-12-07T09:13:14
    1849 3205000     0.010         18.430       2112.140          0.001          0.819          0.823         54.271 2025-12-07T09:14:08
    1851 3210000     0.010         18.410       2112.660          0.001          0.820          0.824         54.135 2025-12-07T09:15:02
    1854 3215000     0.010         18.420       2107.810          0.001          0.820          0.825         54.542 2025-12-07T09:15:57
    1857 3220000     0.010         18.460       2102.380          0.001          0.821          0.825         54.516 2025-12-07T09:16:51
    1860 3225000     0.010         18.510       2093.940          0.001          0.822          0.826         54.209 2025-12-07T09:17:46
    1862 3230000     0.010         18.500       2091.920          0.001          0.823          0.827         54.382 2025-12-07T09:18:40
    1865 3235000     0.010         18.510       2086.770          0.001          0.824          0.828         54.554 2025-12-07T09:19:35
    1867 3240000     0.010         18.370       2093.360          0.001          0.824          0.828         54.312 2025-12-07T09:20:29
    1869 3245000     0.010         18.290       2100.790          0.001          0.825          0.829         54.531 2025-12-07T09:21:23
    1871 3250000     0.010         18.260       2095.580          0.001          0.825          0.829         54.238 2025-12-07T09:22:18
    1873 3255000     0.010         18.190       2102.490          0.001          0.825          0.829         54.260 2025-12-07T09:23:12
    1875 3260000     0.010         18.160       2107.140          0.001          0.826          0.830         54.424 2025-12-07T09:24:06
    1878 3265000     0.010         18.160       2105.780          0.001          0.826          0.831         54.320 2025-12-07T09:25:01
    1880 3270000     0.010         18.160       2110.780          0.001          0.827          0.831         54.340 2025-12-07T09:25:55
    1882 3275000     0.010         18.240       2102.080          0.001          0.827          0.831         54.154 2025-12-07T09:26:49
    1885 3280000     0.010         18.250       2098.790          0.001          0.828          0.832         54.445 2025-12-07T09:27:44
    1888 3285000     0.010         18.280       2093.540          0.001          0.829          0.833         54.342 2025-12-07T09:28:38
    1890 3290000     0.010         18.270       2094.970          0.001          0.829          0.834         54.258 2025-12-07T09:29:32
    1892 3295000     0.010         18.410       2080.150          0.001          0.830          0.834         54.215 2025-12-07T09:30:26
    1894 3300000     0.010         18.410       2082.150          0.001          0.831          0.835         54.177 2025-12-07T09:31:21
    1897 3305000     0.010         18.450       2084.820          0.001          0.832          0.836         54.395 2025-12-07T09:32:15
    1900 3310000     0.010         18.470       2083.510          0.001          0.833          0.838         54.162 2025-12-07T09:33:09
    1902 3315000     0.010         18.540       2075.450          0.001          0.834          0.839         54.221 2025-12-07T09:34:03
    1905 3320000     0.010         18.550       2069.520          0.001          0.836          0.840         53.916 2025-12-07T09:34:57
    1907 3325000     0.010         18.550       2070.790          0.001          0.837          0.842         54.041 2025-12-07T09:35:51
    1909 3330000     0.010         18.560       2071.290          0.001          0.838          0.843         54.226 2025-12-07T09:36:46
    1912 3335000     0.010         18.530       2083.380          0.001          0.840          0.844         54.337 2025-12-07T09:37:40
    1914 3340000     0.010         18.530       2090.540          0.001          0.841          0.845         54.459 2025-12-07T09:38:34
    1916 3345000     0.010         18.550       2090.280          0.001          0.842          0.846         54.363 2025-12-07T09:39:29
    1919 3350000     0.010         18.580       2095.760          0.001          0.843          0.847         54.366 2025-12-07T09:40:23
    1921 3355000     0.010         18.560       2099.850          0.001          0.844          0.848         54.229 2025-12-07T09:41:17
    1923 3360000     0.010         18.520       2109.870          0.001          0.844          0.849         54.372 2025-12-07T09:42:12
    1924 3365000     0.010         18.330       2135.710          0.001          0.845          0.849         54.451 2025-12-07T09:43:06
    1927 3370000     0.010         18.290       2148.130          0.001          0.845          0.850         54.373 2025-12-07T09:44:01
    1929 3375000     0.010         18.300       2148.440          0.001          0.846          0.851         54.197 2025-12-07T09:44:55
    1932 3380000     0.010         18.320       2144.910          0.001          0.847          0.852         54.420 2025-12-07T09:45:49
    1934 3385000     0.010         18.320       2143.610          0.001          0.848          0.852         54.353 2025-12-07T09:46:44
    1936 3390000     0.010         18.510       2135.890          0.001          0.848          0.853         54.484 2025-12-07T09:47:38
    1938 3395000     0.010         18.520       2147.910          0.001          0.849          0.853         54.231 2025-12-07T09:48:32
    1941 3400000     0.010         18.450       2148.600          0.001          0.850          0.854         54.220 2025-12-07T09:49:26
    1943 3405000     0.010         18.470       2144.700          0.001          0.850          0.855         54.139 2025-12-07T09:50:21
    1945 3410000     0.010         18.600       2131.450          0.001          0.851          0.855         54.270 2025-12-07T09:51:15
    1948 3415000     0.010         18.650       2129.270          0.001          0.851          0.856         54.534 2025-12-07T09:52:09
    1950 3420000     0.010         18.820       2121.130          0.001          0.852          0.857         54.435 2025-12-07T09:53:04
    1953 3425000     0.010         18.800       2128.730          0.001          0.853          0.858         54.458 2025-12-07T09:53:58
    1955 3430000     0.010         18.810       2130.310          0.001          0.854          0.858         54.375 2025-12-07T09:54:53
    1958 3435000     0.010         18.770       2133.430          0.001          0.855          0.859         54.415 2025-12-07T09:55:47
    1960 3440000     0.010         18.720       2136.270          0.001          0.855          0.860         54.547 2025-12-07T09:56:42
    1963 3445000     0.010         18.730       2137.590          0.001          0.856          0.860         54.281 2025-12-07T09:57:36
    1965 3450000     0.010         18.720       2142.860          0.001          0.856          0.861         54.387 2025-12-07T09:58:30
    1967 3455000     0.010         18.880       2134.300          0.001          0.857          0.861         54.538 2025-12-07T09:59:25
    1970 3460000     0.010         18.970       2122.390          0.001          0.858          0.862         54.661 2025-12-07T10:00:19
    1972 3465000     0.010         19.040       2120.370          0.001          0.859          0.863         54.065 2025-12-07T10:01:14
    1975 3470000     0.010         19.100       2109.330          0.001          0.860          0.864         54.414 2025-12-07T10:02:08
    1978 3475000     0.010         19.160       2100.030          0.001          0.861          0.865         54.248 2025-12-07T10:03:02
    1980 3480000     0.010         19.190       2096.960          0.001          0.861          0.866         54.307 2025-12-07T10:03:57
    1983 3485000     0.010         19.210       2090.420          0.001          0.863          0.867         54.193 2025-12-07T10:04:51
    1985 3490000     0.010         19.130       2100.330          0.001          0.864          0.868         54.335 2025-12-07T10:05:45
    1987 3495000     0.010         19.060       2108.840          0.001          0.865          0.869         54.196 2025-12-07T10:06:39
    1989 3500000     0.010         19.060       2115.100          0.001          0.866          0.870         54.241 2025-12-07T10:07:33
    1992 3505000     0.010         19.110       2111.800          0.001          0.867          0.872         54.384 2025-12-07T10:08:28
    1994 3510000     0.010         19.120       2110.120          0.001          0.869          0.873         54.646 2025-12-07T10:09:23
    1997 3515000     0.010         19.110       2106.750          0.001          0.870          0.875         54.426 2025-12-07T10:10:17
    1999 3520000     0.010         19.060       2115.800          0.001          0.872          0.876         54.369 2025-12-07T10:11:11
    2001 3525000     0.010         19.030       2117.230          0.001          0.873          0.877         54.346 2025-12-07T10:12:06
    2004 3530000     0.010         19.000       2119.200          0.001          0.875          0.879         54.248 2025-12-07T10:13:00
    2006 3535000     0.010         19.010       2119.150          0.001          0.877          0.881         54.132 2025-12-07T10:13:54
    2008 3540000     0.010         19.020       2119.800          0.001          0.878          0.882         54.075 2025-12-07T10:14:48
    2011 3545000     0.010         19.000       2118.060          0.001          0.879          0.883         50.889 2025-12-07T10:15:39
    2013 3550000     0.010         19.020       2106.790          0.001          0.881          0.885         47.297 2025-12-07T10:16:26
